 Ano, Código da IES, Nome da IES, Sigla da IES, Organização Acadêmica, Categoria Administrativa, Código do Curso, Código da Área, Área de Avaliação, Modalidade de Ensino, Código do Município, Município do Curso, Sigla da UF, Nº de Concluintes Inscritos, Nº de Concluintes Participantes, Nota Bruta - FG, Nota Padronizada - FG, Nota Bruta - CE, Nota Padronizada - CE, Conceito Enade (Contínuo), Concluintes participantes com nota no Enem, Proporção de concluintes participantes com nota no Enem, Nota Bruta - IDD, Nota Padronizada - IDD, Nota Bruta – Organização Didático-Pedagógica, Nota Padronizada - Organização Didático-Pedagógica, Nota Bruta – Infraestrutura e Instalações Físicas, Nota Padronizada - Infraestrutura e Instalações Físicas, Nota Bruta – Oportunidade de Ampliação da Formação, Nota Padronizada - Oportunidade de Ampliação da Formação, Nota Bruta - Mestres, Nota Padronizada - Mestres, Nota Bruta - Doutores, Nota Padronizada - Doutores, Nota Bruta – Regime de Trabalho, Nota Padronizada - Regime de Trabalho, CPC (Contínuo), CPC (Faixa),Entidade Beneficiente de Assistência Social (CEBAS)
2023,2334,FACULDADE CNEC RIO DAS OSTRAS,,Faculdade,Comunitária/Confessional,90699,6208,ENGENHARIA DE PRODUÇÃO,Educação Presencial,3304524,Rio das Ostras,RJ,8,6,"47,75","2,075299635","31,88333333","2,193669065","2,164",5,"0,833333333","0,160586955","2,466","5,69480519480519","4,271","5,67032967032967","4,301","3,65714285714286","1,805","0,923076923076923","4,103","0,0769230769230769","0,385","0,538461538461538","2,033","2,394",3,X
2023,3840,CENTRO UNIVERSITÁRIO FACVEST,UNIFACVEST,Centro Universitário,Privada com fins lucrativos,90726,19,FARMÁCIA,Educação Presencial,4209300,Lages,SC,7,6,"46,21666667","2,243906369","52,33333333","3,153996159","2,926",6,1,"0,48247363","2,5",6,5,6,5,6,5,1,5,"0,982608695652174","4,913",1,5,"3,697",4,-
2023,3840,CENTRO UNIVERSITÁRIO FACVEST,UNIFACVEST,Centro Universitário,Privada com fins lucrativos,90730,23,ENFERMAGEM,Educação Presencial,4209300,Lages,SC,37,37,"43,27567568","1,949145963","50,38108108","2,204130072","2,14",23,"0,621621622","0,132976025","2,566",6,5,6,5,6,5,1,5,"0,982456140350877","4,912",1,5,"3,563",4,-
2023,3840,CENTRO UNIVERSITÁRIO FACVEST,UNIFACVEST,Centro Universitário,Privada com fins lucrativos,90732,36,FISIOTERAPIA,Educação Presencial,4209300,Lages,SC,17,17,"54,86470588","3,36279285","60,71176471","3,011834738","3,1",14,"0,823529412","4,589071535","3,79",6,5,6,5,6,5,1,5,"0,974137931034483","4,871",1,5,"4,177",5,-
2023,3375,INSTITUTO DE ENSINO SUPERIOR MÚLTIPLO,IESM,Faculdade,Privada com fins lucrativos,90737,51,ZOOTECNIA,Educação Presencial,2112209,Timon,MA,20,20,"38,615","1,168724696","45,72","0,831128405","0,916",7,"0,35","0,841227391","2,811","5,58863636363636","3,496","5,34871794871795","3,003","4,46166666666667","1,492",1,5,"0,533333333333333","1,833",1,5,"2,642",3,-
2023,1115,FACULDADE SANTA TEREZINHA,CEST,Faculdade,Privada sem fins lucrativos,90754,28,NUTRIÇÃO,Educação Presencial,2111300,São Luís,MA,83,78,"46,88846154","2,4375719","42,80128205","1,71006878","1,892",65,"0,833333333","-1,710433298","1,85","5,59708965733062","3,885","5,52174197957331","3,817","4,67309236947791","3,038","0,805970149253731","2,575","0,552238805970149","2,761",1,5,"2,566",3,-
2023,1273,Centro Universitário Campo Limpo Paulista, UNIFACCAMP,Centro Universitário,Privada com fins lucrativos,90756,19,FARMÁCIA,Educação Presencial,3509601,Campo Limpo Paulista,SP,22,14,"41,64285714","1,619029603","36,37142857","1,245946551","1,339",7,"0,5","-1,044638977","2,086","5,00324675324675","1,558","4,70430402930403","1,847","4,09047619047619","1,958","0,533333333333333",0,"0,4",2,"0,533333333333333","1,889","1,698",2,-
2023,4785,INSTITUTO FEDERAL DE EDUCAÇÃO CIÊNCIA E TECNOLOGIA DE RONDÔNIA,IFRO,"Instituto Federal de Educação, Ciência e Tecnologia",Pública Federal,90763,92,TECNOLOGIA EM GESTÃO AMBIENTAL,Educação Presencial,1100064,Colorado do Oeste,RO,9,7,"48,51428571","2,598860993","45,55714286","2,506276988","2,529",4,"0,571428571","-0,231456645","1,978","5,51966604823748","3,885","5,54745254745255","3,911","4,97380952380952","3,546","0,846153846153846","3,322","0,346153846153846","1,731",1,5,"2,657",3,-
2023,1961,INSTITUTO TECNOLÓGICO E DAS CIÊNCIAS SOCIAIS APLICADAS E DA SAÚDE DO CENTRO EDUC. N. SRª AUXILIADORA,ITCSAS/CENSA,Faculdade,Comunitária/Confessional,90778,21,ARQUITETURA E URBANISMO,Educação Presencial,3301009,Campos dos Goytacazes,RJ,10,8,"54,2625","2,573784966","48,6625","1,625966495","1,863",6,"0,75","-1,512914905","1,996","5,48436748436749","3,586","5,41880341880342","3,768","5,07037037037037","3,738","0,736842105263158","2,039","0,263157894736842","1,316","0,210526315789474",0,"1,972",3,-
2023,3151,UNIVERSIDADE COMUNITÁRIA DA REGIÃO DE CHAPECÓ,UNOCHAPECÓ,Universidade,Comunitária/Confessional,90847,12,MEDICINA,Educação Presencial,4204202,Chapecó,SC,51,49,"67,02040816","2,903286651","67,61020408","3,201048745","3,127",47,"0,959183673","1,190192954","2,698","5,3885493591376","3,352","5,50678733031674","3,94","5,33660130718954","3,897","0,731707317073171","3,11","0,414634146341463","1,924","0,926829268292683","4,056","2,942",3,X
2023,4104,ESCOLA SUPERIOR DE ENGENHARIA E GESTÃO DE SÃO PAULO - ESEG,ESEG,Faculdade,Privada com fins lucrativos,90859,6208,ENGENHARIA DE PRODUÇÃO,Educação Presencial,3550308,São Paulo,SP,62,53,"50,11886792","2,383906712","38,06981132","2,941387268","2,802",45,"0,849056604","0,252282493","2,516","4,99372414622415","2,598","5,11331196581197","3,12","4,90138888888889","3,502","0,944444444444444","4,352","0,527777777777778","2,639","0,305555555555556","0,536","2,642",3,-
2023,4138,FACULDADE ANHANGUERA DE SANTA BÁRBARA,,Faculdade,Privada com fins lucrativos,90877,23,ENFERMAGEM,Educação Presencial,3545803,Santa Bárbara d'Oeste,SP,25,23,"47,6","2,484564335","51,81304348","2,356498916","2,389",7,"0,304347826","-1,458373731","2,168","5,32354320516085","2,837","4,98159479409479","2,567","4,04861111111111","1,816","0,825","3,5","0,75","3,75","0,9","4,333","2,773",3,-
2023,4138,FACULDADE ANHANGUERA DE SANTA BÁRBARA,,Faculdade,Privada com fins lucrativos,90879,36,FISIOTERAPIA,Educação Presencial,3545803,Santa Bárbara d'Oeste,SP,5,4,"39,475","1,286998876","50,575","1,849298236","1,709",2,"0,5","1,013616193","2,792","5,44426406926407","3,275","5,07692307692308","2,926","3,41666666666667","1,402","0,878787878787879","3,909","0,818181818181818","4,091","0,939393939393939","4,576","2,996",4,-
2023,4141,FACULDADE ANHANGUERA DE TAUBATÉ,,Faculdade,Privada com fins lucrativos,90893,36,FISIOTERAPIA,Educação Presencial,3554102,Taubaté,SP,21,18,"49,59444444","2,651929562","55,35","2,396919884","2,461",12,"0,666666667","-0,369236175","2,406","4,92048302574618","1,65","4,82508281192492","2,361","3,81052631578947","1,951","0,851063829787234","3,66","0,638297872340426","3,191","0,851063829787234","3,957","2,675",3,-
2023,4141,FACULDADE ANHANGUERA DE TAUBATÉ,,Faculdade,Privada com fins lucrativos,90895,5806,ENGENHARIA ELÉTRICA,Educação Presencial,3554102,Taubaté,SP,7,6,"44,78333333","1,815937149","29,98333333","1,571078431","1,632",5,"0,833333333","0,472702004","2,811","4,64795008912656","2,264","4,80608974358974","2,642","3,80555555555556","1,928","0,85","2,75","0,775","3,875","0,7","2,429","2,63",3,-
2023,4141,FACULDADE ANHANGUERA DE TAUBATÉ,,Faculdade,Privada com fins lucrativos,90897,6208,ENGENHARIA DE PRODUÇÃO,Educação Presencial,3554102,Taubaté,SP,13,10,"55,62","3,100573215","26,3","1,518848921","1,914",4,"0,4","-0,100000708","2,323","5,3297520661157","3,4","5,28077982623437","3,475","4,25","2,614","0,928571428571429","4,167","0,714285714285714","3,571","0,666666666666667","2,857","2,752",3,-
2023,4141,FACULDADE ANHANGUERA DE TAUBATÉ,,Faculdade,Privada com fins lucrativos,90899,5814,ENGENHARIA DE CONTROLE E AUTOMAÇÃO,Educação Presencial,3554102,Taubaté,SP,2,2,"48,6","2,30497844","41,55","2,941083139","2,782",1,"0,5",,,"3,84090909090909",0,"4,65384615384615","2,308","3,66666666666667","1,386",1,5,1,5,1,5,"3,18",4,-
2023,4141,FACULDADE ANHANGUERA DE TAUBATÉ,,Faculdade,Privada com fins lucrativos,90901,23,ENFERMAGEM,Educação Presencial,3554102,Taubaté,SP,42,36,"42,15277778","1,8101138","57,70555556","2,983495306","2,69",12,"0,333333333","4,395170273","3,631","5,47906128958761","3,334","5,26258741258741","3,238","4,65219298245614","2,801","0,843137254901961","3,655","0,588235294117647","2,941","0,862745098039216","4,085","3,312",4,-
2023,2843,FACULDADE DE CIÊNCIAS MÉDICAS E DA SAÚDE DE JUIZ DE FORA,FCMS/JF,Faculdade,Privada com fins lucrativos,90939,19,FARMÁCIA,Educação Presencial,3136702,Juiz de Fora,MG,8,7,"56,95714286","3,711277058","56,8","3,687931281","3,694",5,"0,714285714","1,925795223","2,891","5,16612554112554","2,12","5,4900203962704","3,759","4,46041666666667","2,548","0,916666666666667","3,981","0,722222222222222","3,611","0,888888888888889","4,259","3,321",4,-
2023,1170,Centro Universitário FAMEC,UNIFAMEC,Centro Universitário,Privada com fins lucrativos,90947,23,ENFERMAGEM,Educação Presencial,2905701,Camaçari,BA,3,3,"64,26666667","4,548155975","57,16666667","2,926154501","3,332",2,"0,666666667","0,173396703","2,576","5,42424242424243","3,159","5,04102564102564","2,709","3,94444444444444","1,646","0,916666666666667","4,286","0,333333333333333","1,667",1,5,"2,928",3,-
2023,2437,FACULDADE ANHANGUERA DE TEIXEIRA DE FREITAS,,Faculdade,Privada com fins lucrativos,91007,19,FARMÁCIA,Educação Presencial,2931350,Teixeira de Freitas,BA,25,22,"43,64545455","1,892625734","32,17727273","0,744586749","1,032",18,"0,818181818","-4,702436828","1,094","5,24942935852027","2,408","4,89709154481882","2,316","3,63484848484848","1,233","0,743589743589744","1,866","0,692307692307692","3,462","0,974358974358974","4,829","1,938",2,-
2023,4256,Centro Universitário FIP-MOC,UNIFIPMoc,Centro Universitário,Privada com fins lucrativos,91011,5710,ENGENHARIA CIVIL,Educação Presencial,3143302,Montes Claros,MG,13,10,"59,06","3,704260652","32,56","1,742205939","2,233",8,"0,8","-1,360120337","1,844","4,60232192050374","1,875","4,38461538461539","1,487","3,91666666666667","1,894","0,916666666666667","4,125","0,25","1,25",1,5,"2,226",3,-
2023,4256,Centro Universitário FIP-MOC,UNIFIPMoc,Centro Universitário,Privada com fins lucrativos,91013,19,FARMÁCIA,Educação Presencial,3143302,Montes Claros,MG,55,54,"49,37222222","2,675020376","43,55555556","2,104720669","2,247",42,"0,777777778","1,592609282","2,801","5,88888888888889","4,616","5,91452991452991","4,792","5,65123456790124","4,444","0,916666666666667","3,981","0,416666666666667","2,083",1,5,"3,113",4,-
2023,3099,FACULDADE INTERNACIONAL DA PARAÍBA,FPB,Faculdade,Privada com fins lucrativos,91025,28,NUTRIÇÃO,Educação Presencial,2507507,João Pessoa,PB,51,37,"45,30540541","2,216606936","40,53513514","1,398417236","1,603",28,"0,756756757","-2,204893494","1,636","5,42751557385704","3,416","5,30081300813008","3,27","4,96138211382114","3,465",1,5,"0,777777777777778","3,889","0,666666666666667","2,5","2,545",3,-
2023,3099,FACULDADE INTERNACIONAL DA PARAÍBA,FPB,Faculdade,Privada com fins lucrativos,91027,23,ENFERMAGEM,Educação Presencial,2507507,João Pessoa,PB,109,71,"41,38591549","1,715164364","41,68309859","1,278615868","1,388",54,"0,76056338","-4,107315535","1,506","5,47703057977031","3,328","5,31199508254303","3,356","5,01986301369863","3,401",1,5,"0,4",2,"0,6","2,333","2,157",3,-
2023,1657,CENTRO UNIVERSITÁRIO UNISEP,CEUUN,Centro Universitário,Privada com fins lucrativos,91029,5,MEDICINA VETERINÁRIA,Educação Presencial,4107207,Dois Vizinhos,PR,18,18,"46,28333333","2,152835033","51,80555556","2,947939238","2,749",17,"0,944444444","3,356623933","3,435","4,58459595959596","1,353","4,21794871794872","1,237","2,7962962962963","0,075","0,545454545454545",0,"0,272727272727273","0,96","0,545454545454545","1,733","2,191",3,-
2023,2501,CENTRO UNIVERSITÁRIO ESTÁCIO DE GOIÁS,ESTÁCIO GOIÁS,Centro Universitário,Privada com fins lucrativos,91031,23,ENFERMAGEM,Educação Presencial,5208707,Goiânia,GO,67,44,"36,98409091","1,170150259","43,425","1,463963964","1,391",27,"0,613636364","-3,465682506","1,667","5,13421645021645","2,232","4,90907692307692","2,393","4,42585034013606","2,431","0,862068965517241","3,818","0,344827586206897","1,724","0,53448275862069","1,897","1,897",2,-
2023,4256,Centro Universitário FIP-MOC,UNIFIPMoc,Centro Universitário,Privada com fins lucrativos,91043,6208,ENGENHARIA DE PRODUÇÃO,Educação Presencial,3143302,Montes Claros,MG,8,7,"38,25714286","0,838606417","25,2","1,385899281","1,249",6,"0,857142857","-2,323298277","1,103",5,"2,612","4,97191697191697","2,82","4,0952380952381","2,403","0,916666666666667","4,028","0,25","1,25",1,5,"1,897",2,-
2023,1202,Centro Universitário Santa Rita,UNIFASAR,Centro Universitário,Privada com fins lucrativos,91045,28,NUTRIÇÃO,Educação Presencial,3118304,Conselheiro Lafaiete,MG,15,14,"48,80714286","2,705383848","51,88571429","2,959404081","2,896",10,"0,714285714","1,970947838","3,448","5,625","3,963","5,32554945054945","3,331","4,71428571428571","3,099",1,5,"0,75","3,75","0,875","4,063","3,569",4,-
2023,1202,Centro Universitário Santa Rita,UNIFASAR,Centro Universitário,Privada com fins lucrativos,91047,6208,ENGENHARIA DE PRODUÇÃO,Educação Presencial,3118304,Conselheiro Lafaiete,MG,23,23,"40,89130435","1,181774928","22,01304348","1,000713169","1,046",18,"0,782608696","-4,334760149",0,"5,14944475814041","2,969","4,69994256950779","2,243","4,38333333333333","2,795","0,928571428571429","4,167","0,357142857142857","1,786","0,857142857142857","4,082","1,5",2,-
2023,1202,Centro Universitário Santa Rita,UNIFASAR,Centro Universitário,Privada com fins lucrativos,91049,23,ENFERMAGEM,Educação Presencial,3118304,Conselheiro Lafaiete,MG,41,41,"49,38292683","2,705318309","50,65853659","2,233652896","2,352",38,"0,926829268","0,273891116","2,601","5,88691796008869","4,638","5,84240150093809","4,623","5,68292682926829","4,483","0,833333333333333","3,571","0,416666666666667","2,083","0,916666666666667","4,444","2,985",4,-
2023,3641,CENTRO UNIVERSITÁRIO DA FUNDAÇÃO EDUCACIONAL DE BARRETOS,UNIFEB,Centro Universitário,Comunitária/Confessional,91085,51,ZOOTECNIA,Educação Presencial,3505500,Barretos,SP,2,1,,,,,,1,1,,,,,,,,,1,5,0,0,1,5,,SC,-
2023,3921,CENTRO UNIVERSITÁRIO ARNALDO HORÁCIO FERREIRA,,Centro Universitário,Privada com fins lucrativos,91091,6208,ENGENHARIA DE PRODUÇÃO,Educação Presencial,2919553,Luís Eduardo Magalhães,BA,11,11,"45,74545455","1,8141551","31,03636364","2,091301504","2,022",11,1,"0,563246653","2,687","5,77272727272727","4,457","5,87412587412587","4,733","5,74545454545455","4,653","0,411764705882353",0,"0,117647058823529","0,588","0,411764705882353","1,218","2,212",3,-
2023,3921,CENTRO UNIVERSITÁRIO ARNALDO HORÁCIO FERREIRA,,Centro Universitário,Privada com fins lucrativos,91095,17,AGRONOMIA,Educação Presencial,2919553,Luís Eduardo Magalhães,BA,42,41,"38,12195122","1,238034423","38,40731707","0,89003199","0,977",28,"0,682926829","-7,412651154","0,246","5,66450216450216","3,976","5,54625097125097","3,973","5,38968253968254","3,939","0,740740740740741","0,333","0,37037037037037","1,627","0,518518518518519","1,217","1,237",2,-
2023,3034,Faculdade Anhanguera Unime de Salvador,,Faculdade,Privada com fins lucrativos,91161,19,FARMÁCIA,Educação Presencial,2927408,Salvador,BA,64,57,"50,4122807","2,817113827","42,58245614","1,988398589","2,196",40,"0,701754386","-0,031399199","2,361","5,50938240616112","3,306","5,222011233916","3,107","4,40618279569893","2,461","0,818181818181818","2,778","0,618181818181818","3,091",1,5,"2,777",3,-
2023,2787,FACULDADES PEQUENO PRÍNCIPE,FPP,Faculdade,Privada sem fins lucrativos,91175,55,BIOMEDICINA,Educação Presencial,4106902,Curitiba,PR,18,17,"56,34117647","3,3406881","52,66470588","3,39391281","3,381",17,1,"1,837144978","2,693","5,97727272727273","4,944","5,97435897435897","4,942","5,74351851851852","4,661","0,888888888888889","3,586","0,333333333333333","1,667","0,888888888888889","4,206","3,188",4,-
2023,1281,FACULDADE DE CIÊNCIAS SOCIAIS E AGRÁRIAS DE ITAPEVA,FAIT,Faculdade,Privada com fins lucrativos,91177,17,AGRONOMIA,Educação Presencial,3522406,Itapeva,SP,48,45,"43,41777778","2,047273506","47,77333333","2,116242165","2,099",40,"0,888888889","-1,037594826","2,168","4,72199675324675","1,098","4,71478001165501","2,092","4,05","1,609",1,5,"0,4","1,786",1,5,"2,424",3,-
2023,1396,Centro Universitário Dinâmica das Cataratas,UDC,Centro Universitário,Privada com fins lucrativos,91189,19,FARMÁCIA,Educação Presencial,4108304,Foz do Iguaçu,PR,15,15,"52,98666667","3,168828075","54,62666667","3,428135983","3,363",12,"0,8","4,563809538","3,607","5,7969696969697","4,299","5,87692307692308","4,701","5,89333333333333","4,83","0,75","1,944","0,5","2,5",1,5,"3,509",4,-
2023,4826,FACULDADE ANHANGÜERA DE CAMPINAS,,Faculdade,Privada com fins lucrativos,91212,6208,ENGENHARIA DE PRODUÇÃO,Educação Presencial,3509502,Campinas,SP,9,9,"44,52222222","1,654797059","27,07777778","1,612853717","1,623",2,"0,222222222","-0,772026042","1,954","5,01515151515152","2,649","4,82051282051282","2,499","4,71296296296296","3,245","0,914285714285714",4,"0,828571428571429","4,143","0,914285714285714","4,449","2,668",3,-
2023,4826,FACULDADE ANHANGÜERA DE CAMPINAS,,Faculdade,Privada com fins lucrativos,91213,5814,ENGENHARIA DE CONTROLE E AUTOMAÇÃO,Educação Presencial,3509502,Campinas,SP,12,10,"43,63","1,655559911","24,59","0,537190607","0,817",6,"0,6","-0,645864264","1,839","4,72705627705628","2,052","5,00979020979021","3,02","3,84333333333333","1,66","0,941176470588235","4,183","0,852941176470588","4,265","0,941176470588235","4,549","2,448",3,-
2023,4826,FACULDADE ANHANGÜERA DE CAMPINAS,,Faculdade,Privada com fins lucrativos,91214,5806,ENGENHARIA ELÉTRICA,Educação Presencial,3509502,Campinas,SP,8,7,"49,14285714","2,403078403","29,38571429","1,483193277","1,713",4,"0,571428571","0,818351312","2,981","4,96103896103896","2,898","4,78937728937729","2,609","4,30952380952381","2,633","0,947368421052632","4,211","0,815789473684211","4,079","0,894736842105263","4,098","3,035",4,-
2023,718,UNIVERSIDADE POTIGUAR,UNP,Universidade,Privada com fins lucrativos,91219,12,MEDICINA,Educação Presencial,2408102,Natal,RN,270,266,"64,67781955","2,463852709","64,92218045","2,725185667","2,66",237,"0,890977444","0,785687191","2,565","5,44334874021824","3,499","5,28371894524311","3,461","4,96716232961586","3,282",1,5,"0,714285714285714","3,499","0,904761904761905","3,772","3,13",4,-
2023,355,UNIVERSIDADE TUIUTI DO PARANÁ,UTP,Universidade,Privada com fins lucrativos,91229,95,TECNOLOGIA EM ESTÉTICA E COSMÉTICA,Educação Presencial,4106902,Curitiba,PR,1,0,,,,,,0,,,,,,,,,,"0,777777777777778","3,384","0,444444444444444","2,222","0,888888888888889","4,333",,SC,-
2023,27,Centro Universitário Vale do Rio Verde,,Centro Universitário,Privada sem fins lucrativos,91271,95,TECNOLOGIA EM ESTÉTICA E COSMÉTICA,Educação Presencial,3169307,Três Corações,MG,10,5,"42,04","2,454140695","48,54","3,075730123","2,92",4,"0,8","2,026987843","3,144",6,5,6,5,6,5,1,5,"0,5","2,5",1,5,"3,559",4,-
2023,589,UNIVERSIDADE FEDERAL RURAL DO SEMI-ÁRIDO,UFERSA,Universidade,Pública Federal,91284,6208,ENGENHARIA DE PRODUÇÃO,Educação Presencial,2408003,Mossoró,RN,47,34,"51,7","2,589890568","39,31470588","3,091849344","2,966",11,"0,323529412","0,735433989","2,781","5,16381863750285","3,004","5,18669438669439","3,276","4,59099099099099","3,079","0,95","4,417","0,85","4,25",1,5,"3,376",4,-
2023,403,UNIVERSIDADE CATÓLICA DE BRASÍLIA,UCB,Universidade,Comunitária/Confessional,91295,55,BIOMEDICINA,Educação Presencial,5300108,Brasília,DF,28,27,"57,86666667","3,544200381","53,67407407","3,50005798","3,511",22,"0,814814815","5,668080283","3,544","4,91564137616769","2,325","5,08308678500986","2,919","4,78589743589744","3,393",1,5,1,5,1,5,"3,848",4,X
2023,688,UNIVERSIDADE ESTADUAL DO SUDOESTE DA BAHIA,UESB,Universidade,Pública Estadual,91345,6405,ENGENHARIA FLORESTAL,Educação Presencial,2933307,Vitória da Conquista,BA,8,8,"51,2125","3,158325171","39,95","2,045949308","2,324",8,1,"-2,177935306","1,607","5,92045454545455","4,825","5,77972027972028","4,564","5,77083333333333","4,84","0,979166666666667","4,396","0,875","4,063",1,5,"3,052",4,-
2023,3590,FACULDADE DE ENFERMAGEM SÃO VICENTE DE PAULA,FESVIP,Faculdade,Privada com fins lucrativos,91354,23,ENFERMAGEM,Educação Presencial,2507507,João Pessoa,PB,25,25,"39,596","1,493545085","41,356","1,24381074","1,306",14,"0,56","-2,778965727","1,838","5,77020979020979","4,265","5,7465034965035","4,394","5,60416666666667","4,354","0,9","4,143","0,4",2,1,5,"2,539",3,-
2023,3204,FACULDADE UNIBRAS DO MATO GROSSO,FACBRAS,Faculdade,Privada com fins lucrativos,91358,19,FARMÁCIA,Educação Presencial,5107107,São José dos Quatro Marcos,MT,17,17,"36,22352941","0,878637602","31,29411765","0,63901641","0,699",12,"0,705882353","-4,599707417","1,122","5,48451744334097","3,22","4,75490196078431","1,97","3,95","1,735",1,5,"0,8",4,1,5,"2,266",3,-
2023,3204,FACULDADE UNIBRAS DO MATO GROSSO,FACBRAS,Faculdade,Privada com fins lucrativos,91360,23,ENFERMAGEM,Educação Presencial,5107107,São José dos Quatro Marcos,MT,28,20,"37,17","1,193168686","39,03","0,996311272","1,046",16,"0,8","-4,836100143","1,324","5,65422077922078","3,894","5,30865384615385","3,348","4,74561403508772","2,953",1,5,"0,75","3,75",1,5,"2,518",3,-
2023,295,UNIVERSIDADE DE SANTA CRUZ DO SUL,UNISC,Universidade,Comunitária/Confessional,91399,12,MEDICINA,Educação Presencial,4316808,Santa Cruz do Sul,RS,81,80,"67,7875","3,047181395","60,135","1,877707097","2,17",80,1,"-3,851545857","1,041","5,81166125541126","4,492","5,7261217948718","4,411","5,67208333333333","4,455","0,792592592592593","3,539","0,57037037037037","2,743","0,666666666666667","0,702","2,197",3,X
2023,40,UNIVERSIDADE DO ESTADO DA BAHIA,UNEB,Universidade,Pública Estadual,91531,19,FARMÁCIA,Educação Presencial,2927408,Salvador,BA,45,40,"57,71","3,814132879","58,6025","3,903398011","3,881",38,"0,95","4,792512376","3,669","4,98481896890988","1,494","4,45498251748252","1,241","4,36931818181818","2,402",1,5,"0,772727272727273","3,864",1,5,"3,624",4,-
2023,40,UNIVERSIDADE DO ESTADO DA BAHIA,UNEB,Universidade,Pública Estadual,91533,36,FISIOTERAPIA,Educação Presencial,2927408,Salvador,BA,48,48,"60,14791667","4,075402773","68,79166667","3,938479602","3,973",48,1,"4,220512631","3,687","5,47551406926407","3,372","5,3207617035742","3,474","4,81909722222222","3,355",1,5,"0,720588235294118","3,603",1,5,"3,886",4,-
2023,25275,UNIVERSIDADE FEDERAL DO AGRESTE DE PERNAMBUCO,UFAPE,Universidade,Pública Federal,91555,17,AGRONOMIA,Educação Presencial,2606002,Garanhuns,PE,30,28,"51,98214286","3,355967979","60,625","3,798797905","3,688",28,1,"2,482441315","3,229","4,87366522366522","1,561","4,33449494949495","1,231","4,22277777777778","1,909",1,5,"0,979166666666667","4,888",1,5,"3,577",4,-
2023,25275,UNIVERSIDADE FEDERAL DO AGRESTE DE PERNAMBUCO,UFAPE,Universidade,Pública Federal,91561,5,MEDICINA VETERINÁRIA,Educação Presencial,2606002,Garanhuns,PE,28,25,"57,524","3,647038295","60,444","4,145444249","4,021",24,"0,96","5,25371153","4,053","4,91164192949907","2,196","4,71776834276834","2,293","4,27559523809524","2,349",1,5,"0,9375","4,653",1,5,"4,009",5,-
2023,82,UNIVERSIDADE DO OESTE DE SANTA CATARINA,UNOESC,Universidade,Comunitária/Confessional,91653,28,NUTRIÇÃO,Educação Presencial,4219309,Videira,SC,18,17,"48,67058824","2,686323383","54,24117647","3,283338696","3,134",14,"0,823529412","2,248612845","3,568","5,62854737854738","3,972","5,72792022792023","4,327","5,7962962962963","4,699","0,952380952380952","4,405","0,666666666666667","3,333",1,5,"3,713",4,X
2023,2944,FACULDADE ANHANGUERA DE ITABUNA,,Faculdade,Privada com fins lucrativos,91677,19,FARMÁCIA,Educação Presencial,2914802,Itabuna,BA,7,7,"41,32857143","1,576091689","38,72857143","1,52771402","1,54",4,"0,571428571","-1,157522449","2,055","5,32662337662338","2,675","5,42057942057942","3,59","4,3452380952381","2,364","0,888888888888889","3,642","0,777777777777778","3,889","0,972222222222222","4,815","2,684",3,-
2023,25275,UNIVERSIDADE FEDERAL DO AGRESTE DE PERNAMBUCO,UFAPE,Universidade,Pública Federal,91738,51,ZOOTECNIA,Educação Presencial,2606002,Garanhuns,PE,7,7,"51,21428571","3,464141122","58,04285714","3,068741894","3,168",6,"0,857142857","1,108200718","2,913","5,5674087816945","3,418","5,46336996336996","3,355","5,33333333333333","3,48",1,5,"0,942307692307692","4,609",1,5,"3,606",4,-
2023,40,UNIVERSIDADE DO ESTADO DA BAHIA,UNEB,Universidade,Pública Estadual,91801,23,ENFERMAGEM,Educação Presencial,2911709,Guanambi,BA,13,12,"59,875","4,004399577","67,91666667","4,070014897","4,054",12,1,"8,220310313","4,587","5,30787633419212","2,787","4,9112426035503","2,399","5,16794871794872","3,642",1,5,"0,5","2,5",1,5,"3,961",5,-
2023,224,Centro Universitário FMABC,FMABC,Centro Universitário,Privada sem fins lucrativos,91803,28,NUTRIÇÃO,Educação Presencial,3547809,Santo André,SP,37,35,"51,22","3,04217348","53,38571429","3,165691376","3,135",24,"0,685714286","1,244084705","3,132","5,54262314262314","3,735","5,4457726957727","3,629","4,73738738738739","3,134",1,5,"0,708333333333333","3,542",1,5,"3,544",4,-
2023,224,Centro Universitário FMABC,FMABC,Centro Universitário,Privada sem fins lucrativos,91807,36,FISIOTERAPIA,Educação Presencial,3547809,Santo André,SP,33,33,"55,53939394","3,45379611","62,07878788","3,168612012","3,24",27,"0,818181818","2,651508937","3,249","5,24822904368359","2,667","5,07750582750583","2,928","4,58385416666667","3,028",1,5,"0,625","3,125",1,5,"3,426",4,-
2023,82,UNIVERSIDADE DO OESTE DE SANTA CATARINA,UNOESC,Universidade,Comunitária/Confessional,91819,51,ZOOTECNIA,Educação Presencial,4219507,Xanxerê,SC,12,12,"49,94166667","3,232287449","56,35","2,761348898","2,879",10,"0,833333333","2,126598529","3,301","5,65151515151515","3,726","5,72435897435897","4,155","5,58333333333333","4,05","0,95","3,875","0,65","2,625",1,5,"3,379",4,X
